Eerste letter ConT: starten het bericht en geven aan welk type het is. Daarna gescheiden met een komma de volgende data
Einde string is /n/t

•	Tijd [s]
•	Positie X [m]
•	Positie Y [m]
•	Angle Roll [rad]
•	Angle Pitch [rad]
•	Angle Yaw [rad]
•	Velocity X [m/s]
•	Velocity Y [m/s]
•	Angular velocity Roll [rad/s]
•	Angular velocity Pitch [rad/s]
•	Angular velocity Yaw [rad/s]
•	Output torque on ball Roll direction [N]
•	Output torque on ball Pitch direction [N]
•	Output torque on ball Yaw direction [N]


ConT:14.21,-0.00,0.00,0.011,-0.002,-0.01,0.00,0.00,0.00,-0.02,-0.01,0.56,-0.38,-0.02
ConT:14.22,-0.00,0.00,0.011,-0.002,-0.01,0.00,0.00,0.00,-0.02,-0.01,0.56,-0.38,-0.02
ConT:14.23,-0.00,0.00,0.011,-0.002,-0.01,0.00,0.00,0.00,-0.02,-0.01,0.56,-0.38,-0.02
ConT:14.24,-0.00,0.00,0.011,-0.002,-0.01,0.00,0.00,0.00,-0.02,-0.01,0.56,-0.38,-0.02
ConT:14.25,-0.00,0.00,0.011,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,-0.01,0.56,-0.38,-0.02
ConT:14.26,-0.00,0.00,0.011,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,-0.01,0.56,-0.38,-0.02
ConT:14.27,-0.00,0.00,0.011,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,-0.01,0.56,-0.38,-0.02
ConT:14.28,-0.00,0.00,0.011,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,-0.01,0.56,-0.38,-0.02
ConT:14.29,-0.00,0.00,0.011,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,-0.01,0.56,-0.38,-0.02
ConT:14.30,-0.00,0.00,0.011,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,-0.01,0.56,-0.38,-0.02
ConT:14.31,-0.00,0.00,0.011,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,-0.01,0.56,-0.38,-0.02
ConT:14.32,-0.00,0.00,0.011,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,-0.01,0.56,-0.38,-0.02
ConT:14.33,-0.00,0.00,0.011,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,-0.01,0.56,-0.38,-0.02
ConT:14.34,-0.00,0.00,0.011,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,-0.01,0.56,-0.38,-0.02
ConT:14.35,-0.00,0.00,0.011,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,-0.01,0.56,-0.38,-0.02
ConT:14.36,-0.00,0.00,0.011,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,-0.01,0.56,-0.38,-0.02
ConT:14.37,-0.00,0.00,0.011,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,-0.01,0.56,-0.38,-0.02
ConT:14.38,-0.00,0.00,0.011,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,-0.01,0.56,-0.38,-0.02
ConT:14.39,-0.00,0.00,0.011,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,-0.01,0.56,-0.38,-0.02
ConT:14.40,-0.00,0.00,0.011,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,-0.01,0.56,-0.38,-0.02
ConT:14.41,-0.00,0.00,0.011,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,-0.01,0.56,-0.38,-0.02
ConT:14.42,-0.00,0.00,0.011,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,-0.01,0.56,-0.38,-0.02
ConT:14.43,-0.00,0.00,-0.004,-0.005,-0.01,-0.00,-0.00,-0.01,0.02,0.00,-0.40,0.11,-0.02
ConT:14.44,-0.00,0.00,-0.002,-0.005,-0.01,-0.00,-0.00,-0.01,0.02,0.00,-0.30,0.06,-0.02
ConT:14.45,-0.00,0.00,0.000,-0.005,-0.01,-0.00,-0.00,-0.01,0.01,0.00,-0.13,-0.03,-0.02
ConT:14.46,-0.00,0.00,0.004,-0.004,-0.01,-0.00,-0.00,-0.01,0.00,0.00,0.08,-0.14,-0.02
ConT:14.47,-0.00,0.00,0.007,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.31,-0.25,-0.02
ConT:14.48,-0.00,0.00,0.010,-0.003,-0.01,-0.00,-0.00,-0.00,-0.02,0.00,0.52,-0.36,-0.02
ConT:14.49,-0.00,0.00,0.013,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,0.00,0.69,-0.44,-0.02
ConT:14.50,-0.00,0.00,0.015,-0.002,-0.01,-0.00,-0.00,0.00,-0.03,0.00,0.80,-0.50,-0.02
ConT:14.51,-0.00,0.00,0.016,-0.001,-0.01,-0.00,-0.00,0.00,-0.03,0.00,0.86,-0.53,-0.02
ConT:14.52,-0.00,0.00,0.016,-0.001,-0.01,-0.00,-0.00,0.00,-0.03,0.00,0.86,-0.53,-0.02
ConT:14.53,-0.00,0.00,0.015,-0.002,-0.01,-0.00,-0.00,0.00,-0.03,0.00,0.81,-0.51,-0.02
ConT:14.54,-0.00,0.00,0.014,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,0.00,0.72,-0.46,-0.02
ConT:14.55,-0.00,0.00,0.012,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,0.00,0.61,-0.40,-0.02
ConT:14.56,-0.00,0.00,0.010,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.49,-0.34,-0.02
ConT:14.57,-0.00,0.00,0.008,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.38,-0.29,-0.02
ConT:14.58,-0.00,0.00,0.007,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.29,-0.24,-0.02
ConT:14.59,-0.00,0.00,0.006,-0.003,-0.01,-0.00,-0.00,-0.00,-0.00,0.00,0.23,-0.21,-0.02
ConT:14.60,-0.00,0.00,0.005,-0.004,-0.01,-0.00,-0.00,-0.00,-0.00,0.00,0.20,-0.20,-0.02
ConT:14.61,-0.00,0.00,0.006,-0.004,-0.01,-0.00,-0.00,-0.00,-0.00,0.00,0.20,-0.20,-0.02
ConT:14.62,-0.00,0.00,0.006,-0.003,-0.01,-0.00,-0.00,-0.00,-0.00,0.00,0.23,-0.21,-0.02
ConT:14.63,-0.00,0.00,0.007,-0.003,-0.01,-0.00,-0.00,-0.00,-0.00,0.00,0.28,-0.24,-0.02
ConT:14.64,-0.00,0.00,0.008,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.34,-0.27,-0.02
ConT:14.65,-0.00,0.00,0.009,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.40,-0.30,-0.02
ConT:14.66,-0.00,0.00,0.009,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.45,-0.32,-0.02
ConT:14.67,-0.00,0.00,0.010,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.50,-0.35,-0.02
ConT:14.68,-0.00,0.00,0.011,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,0.00,0.53,-0.37,-0.02
ConT:14.69,-0.00,0.00,0.011,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,0.00,0.55,-0.37,-0.02
ConT:14.70,-0.00,0.00,0.011,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,0.00,0.55,-0.37,-0.02
ConT:14.71,-0.00,0.00,0.011,-0.002,-0.01,-0.00,-0.00,0.00,-0.02,0.00,0.53,-0.36,-0.02
ConT:14.72,-0.00,0.00,0.010,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.51,-0.35,-0.02
ConT:14.73,-0.00,0.00,0.010,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.48,-0.34,-0.02
ConT:14.74,-0.00,0.00,0.009,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.44,-0.32,-0.02
ConT:14.75,-0.00,0.00,0.009,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.41,-0.31,-0.02
ConT:14.76,-0.00,0.00,0.008,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.39,-0.29,-0.02
ConT:14.77,-0.00,0.00,0.008,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.37,-0.28,-0.02
ConT:14.78,-0.00,0.00,0.008,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.37,-0.28,-0.02
ConT:14.79,-0.00,0.00,0.008,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.37,-0.28,-0.02
ConT:14.80,-0.00,0.00,0.008,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.37,-0.28,-0.02
ConT:14.81,-0.00,0.00,0.008,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.39,-0.29,-0.02
ConT:14.82,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.40,-0.30,-0.02
ConT:14.83,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.42,-0.31,-0.02
ConT:14.84,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.44,-0.31,-0.02
ConT:14.85,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.45,-0.32,-0.02
ConT:14.86,-0.00,0.00,0.010,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.46,-0.32,-0.02
ConT:14.87,-0.00,0.00,0.010,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.46,-0.33,-0.02
ConT:14.88,-0.00,0.00,0.010,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.46,-0.33,-0.02
ConT:14.89,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.46,-0.32,-0.02
ConT:14.90,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.45,-0.32,-0.02
ConT:14.91,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.44,-0.32,-0.02
ConT:14.92,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:14.93,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.42,-0.31,-0.02
ConT:14.94,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.42,-0.31,-0.02
ConT:14.95,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.41,-0.30,-0.02
ConT:14.96,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.41,-0.30,-0.02
ConT:14.97,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.41,-0.30,-0.02
ConT:14.98,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.41,-0.30,-0.02
ConT:14.99,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.42,-0.31,-0.02
ConT:15.00,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.42,-0.31,-0.02
ConT:15.01,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.02,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.03,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.04,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.44,-0.31,-0.02
ConT:15.05,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.44,-0.32,-0.02
ConT:15.06,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.44,-0.32,-0.02
ConT:15.07,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.44,-0.31,-0.02
ConT:15.08,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.09,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.10,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.11,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.12,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.42,-0.31,-0.02
ConT:15.13,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.42,-0.31,-0.02
ConT:15.14,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.42,-0.31,-0.02
ConT:15.15,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.42,-0.31,-0.02
ConT:15.16,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.42,-0.31,-0.02
ConT:15.17,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.42,-0.31,-0.02
ConT:15.18,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.19,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.20,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.42,-0.31,-0.02
ConT:15.21,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.22,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.23,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.32,-0.02
ConT:15.24,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.25,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.26,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.27,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.28,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.29,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.30,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.31,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.32,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.33,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.34,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.35,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.36,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.37,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.38,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.39,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.40,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.41,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.42,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.43,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.44,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.45,-0.00,0.00,0.009,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.46,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.47,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.48,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.49,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.50,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.51,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.52,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.53,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.54,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.55,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.56,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.57,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.58,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.59,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.60,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.61,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.62,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.63,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.64,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.65,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.66,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.67,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.68,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.69,-0.00,0.00,0.009,-0.003,-0.01,0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.70,-0.00,0.00,0.009,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.71,-0.00,0.00,0.009,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.72,-0.00,0.00,0.009,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.73,-0.00,0.00,0.009,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.74,-0.00,0.00,0.009,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.75,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.76,-0.00,0.00,0.009,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.77,-0.00,0.00,0.009,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.78,-0.00,0.00,0.009,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.79,-0.00,0.00,0.009,-0.003,-0.01,-0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.80,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.81,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.82,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.83,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.84,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.85,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.86,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.87,-0.00,0.00,0.009,-0.003,-0.01,-0.00,0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.88,-0.00,0.00,0.009,-0.003,-0.01,0.00,-0.00,-0.00,-0.01,0.00,0.43,-0.31,-0.02
ConT:15.89,-0.00,0.00,-0.004,-0.004,-0.00,0.00,-0.00,-0.01,0.03,-0.03,-0.31,0.20,-0.02
ConT:15.90,-0.00,0.00,-0.003,-0.004,-0.00,0.00,-0.00,-0.00,0.02,-0.04,-0.21,0.15,-0.02
ConT:15.91,-0.00,0.00,-0.002,-0.004,-0.00,0.00,-0.00,0.00,0.02,-0.06,-0.08,0.18,-0.03
ConT:15.92,-0.00,0.00,-0.001,-0.003,-0.00,0.00,-0.00,0.00,0.02,-0.06,0.01,0.17,-0.04
ConT:15.93,-0.00,0.00,-0.001,-0.003,-0.00,0.00,-0.00,0.01,0.02,-0.07,0.17,0.20,-0.04
ConT:15.94,-0.00,0.00,0.000,-0.003,-0.00,0.00,-0.00,0.02,0.02,-0.07,0.26,0.22,-0.05
ConT:15.95,-0.00,0.00,0.000,-0.002,-0.01,0.00,-0.00,0.02,0.02,-0.07,0.34,0.26,-0.05
ConT:15.96,-0.00,0.00,0.001,-0.002,-0.01,0.00,-0.00,0.02,0.03,-0.07,0.40,0.32,-0.05
ConT:15.97,-0.00,0.00,0.001,-0.002,-0.01,0.00,-0.00,0.03,0.03,-0.06,0.48,0.41,-0.04
ConT:15.98,-0.00,0.00,0.001,-0.001,-0.01,-0.00,-0.00,0.03,0.03,-0.05,0.53,0.45,-0.04
ConT:15.99,-0.00,0.00,0.002,-0.001,-0.01,-0.00,-0.00,0.03,0.04,-0.04,0.55,0.50,-0.03
ConT:16.00,-0.00,0.00,0.002,-0.000,-0.01,-0.00,-0.00,0.03,0.04,-0.03,0.61,0.57,-0.03
ConT:16.01,-0.00,0.00,0.002,0.000,-0.01,-0.00,-0.00,0.04,0.04,-0.02,0.64,0.61,-0.03
ConT:16.02,-0.00,0.00,0.003,0.000,-0.01,-0.00,-0.00,0.04,0.04,-0.02,0.73,0.61,-0.02
ConT:16.03,-0.00,0.00,0.002,0.001,-0.01,-0.00,-0.00,0.04,0.04,-0.00,0.71,0.69,-0.01
ConT:16.04,-0.00,0.00,0.004,-0.000,-0.01,-0.00,-0.00,0.02,0.02,-0.00,0.56,0.35,-0.01
ConT:16.05,-0.00,0.00,0.005,0.002,-0.01,-0.00,-0.00,0.05,0.05,0.02,0.97,0.80,-0.00
ConT:16.06,-0.00,0.00,0.006,0.000,-0.01,0.00,0.00,0.03,0.03,0.02,0.77,0.47,-0.00
ConT:16.07,-0.00,0.00,0.005,0.003,-0.00,0.00,0.00,0.05,0.05,0.04,1.06,0.97,0.02
ConT:16.08,-0.00,0.00,0.003,0.003,-0.00,0.00,-0.00,0.06,0.05,0.06,1.01,0.99,0.02
ConT:16.09,-0.00,0.00,0.005,0.004,-0.00,0.00,-0.00,0.06,0.06,0.07,1.12,1.09,0.03
ConT:16.10,-0.00,0.00,0.004,0.004,-0.00,0.00,-0.00,0.06,0.06,0.08,1.15,1.10,0.04
ConT:16.11,-0.00,0.00,0.005,0.005,0.00,-0.00,0.00,0.06,0.06,0.10,1.16,1.13,0.05
ConT:16.12,-0.00,0.00,0.006,0.006,0.00,-0.00,0.00,0.06,0.06,0.10,1.22,1.18,0.06
ConT:16.13,-0.00,0.00,0.006,0.006,0.00,-0.00,0.00,0.06,0.06,0.11,1.22,1.20,0.06
ConT:16.14,-0.00,0.00,0.007,0.007,0.01,-0.00,0.00,0.06,0.06,0.11,1.23,1.18,0.07
ConT:16.15,-0.00,0.00,0.007,0.007,0.01,-0.00,0.00,0.06,0.05,0.11,1.20,1.17,0.07
ConT:16.16,-0.00,0.00,0.008,0.008,0.01,-0.00,0.00,0.05,0.05,0.12,1.21,1.15,0.08
ConT:16.17,-0.00,0.00,0.008,0.008,0.01,-0.00,0.00,0.05,0.05,0.12,1.20,1.14,0.08
ConT:16.18,-0.00,0.00,0.008,0.008,0.01,-0.00,0.00,0.05,0.05,0.12,1.19,1.15,0.08
ConT:16.19,-0.00,0.00,0.009,0.009,0.01,-0.00,0.00,0.05,0.05,0.11,1.18,1.15,0.08
ConT:16.20,-0.00,0.00,0.009,0.009,0.01,-0.00,-0.00,0.05,0.05,0.10,1.18,1.17,0.08
ConT:16.21,-0.00,0.00,0.010,0.010,0.01,-0.00,-0.00,0.05,0.05,0.09,1.18,1.22,0.08
ConT:16.22,-0.00,0.00,0.010,0.010,0.02,-0.00,-0.00,0.04,0.05,0.09,1.16,1.19,0.08
ConT:16.23,-0.00,0.00,0.010,0.011,0.02,-0.00,-0.00,0.04,0.04,0.08,1.19,1.21,0.08
